Northing,Easting,value
5087750,672150,0
5087750,672350,0
5087750,672550,0
5087750,672750,0
5087750,672950,0
5087750,673150,0
5087750,673350,0
5087750,673550,0
5087750,673750,0
5087750,673950,1
5087750,674150,0
5087750,674350,0
5087750,674550,0
5087750,674750,0
5087750,674950,0
5087750,675150,0
5087750,675350,0
5087750,675550,0
5087750,675750,0
5087750,675950,0
5087750,676150,0
5087750,676350,0
5087750,676550,0
5087750,676750,0
5087750,676950,0
5087750,677150,0
5087750,677350,0
5087750,677550,0
5087750,677750,0
5087750,677950,0
5087750,678150,0
5087750,678350,0
5087750,678550,0
5087750,678750,0
5087750,678950,0
5087750,679150,0
5087750,679350,0
5087750,679550,0
5087750,679750,0
5087750,679950,0
5087750,680150,0
5087750,680350,0
5087750,680550,0
5087750,680750,0
5087750,680950,0
5087750,681150,0
5087750,681350,0
5087750,681550,0
5087750,681750,0
5087750,681950,0
5087750,682150,0
5087750,682350,0
5087750,682550,0
5087750,682750,0
5087750,682950,0
5087750,683150,0
5087750,683350,0
5087750,683550,0
5087750,683750,0
5087750,683950,0
5087750,684150,0
5087750,684350,0
5087750,684550,0
5087750,684750,0
5087750,684950,0
5087750,685150,0
5087750,685350,0
5087750,685550,0
5087750,685750,0
5087750,685950,0
5087750,686150,0
5087750,686350,2
5087750,686550,0
5087750,686750,0
5087750,686950,0
5087750,687150,0
5087750,687350,0
5087750,687550,0
5087750,687750,0
5087750,687950,0
5087750,688150,0
5087750,688350,0
5087750,688550,0
5087750,688750,0
5087750,688950,0
5087750,689150,0
5087750,689350,0
5087750,689550,0
5087750,689750,0
5087750,689950,0
5087950,671350,0
5087950,671550,0
5087950,671750,0
5087950,671950,0
5087950,672150,0
5087950,672350,0
5087950,672550,0
5087950,672750,0
5087950,672950,0
5087950,673150,0
5087950,673350,0
5087950,673550,0
5087950,673750,0
5087950,673950,0
5087950,674150,0
5087950,674350,0
5087950,674550,0
5087950,674750,0
5087950,674950,0
5087950,675150,0
5087950,675350,0
5087950,675550,0
5087950,675750,0
5087950,675950,0
5087950,676150,0
5087950,676350,0
5087950,676550,0
5087950,676750,0
5087950,676950,0
5087950,677150,0
5087950,677350,0
5087950,677550,0
5087950,677750,0
5087950,677950,0
5087950,678150,0
5087950,678350,0
5087950,678550,0
5087950,678750,0
5087950,678950,0
5087950,679150,0
5087950,679350,0
5087950,679550,0
5087950,679750,0
5087950,679950,0
5087950,680150,0
5087950,680350,0
5087950,680550,0
5087950,680750,0
5087950,680950,0
5087950,681150,0
5087950,681350,0
5087950,681550,0
5087950,681750,0
5087950,681950,0
5087950,682150,0
5087950,682350,0
5087950,682550,0
5087950,682750,0
5087950,682950,0
5087950,683150,0
5087950,683350,0
5087950,683550,0
5087950,683750,1
5087950,683950,0
5087950,684150,0
5087950,684350,0
5087950,684550,0
5087950,684750,0
5087950,684950,0
5087950,685150,0
5087950,685350,0
5087950,685550,0
5087950,685750,0
5087950,685950,0
5087950,686150,0
5087950,686350,0
5087950,686550,1
5087950,686750,0
5087950,686950,0
5087950,687150,0
5087950,687350,0
5087950,687550,0
5087950,687750,0
5087950,687950,0
5087950,688150,0
5087950,688350,0
5087950,688550,0
5087950,688750,0
5087950,688950,0
5087950,689150,0
5087950,689350,0
5087950,689550,0
5087950,689750,0
5087950,689950,0
5088150,671350,0
5088150,671550,0
5088150,671750,0
5088150,671950,0
5088150,672150,0
5088150,672350,0
5088150,672550,0
5088150,672750,0
5088150,672950,0
5088150,673150,0
5088150,673350,0
5088150,673550,0
5088150,673750,0
5088150,673950,0
5088150,674150,0
5088150,674350,0
5088150,674550,0
5088150,674750,0
5088150,674950,0
5088150,675150,0
5088150,675350,0
5088150,675550,0
5088150,675750,0
5088150,675950,0
5088150,676150,0
5088150,676350,0
5088150,676550,0
5088150,676750,0
5088150,676950,0
5088150,677150,0
5088150,677350,0
5088150,677550,0
5088150,677750,0
5088150,677950,0
5088150,678150,0
5088150,678350,0
5088150,678550,0
5088150,678750,0
5088150,678950,0
5088150,679150,0
5088150,679350,0
5088150,679550,0
5088150,679750,0
5088150,679950,0
5088150,680150,0
5088150,680350,0
5088150,680550,0
5088150,680750,0
5088150,680950,0
5088150,681150,0
5088150,681350,0
5088150,681550,0
5088150,681750,0
5088150,681950,0
5088150,682150,0
5088150,682350,0
5088150,682550,0
5088150,682750,0
5088150,682950,0
5088150,683150,0
5088150,683350,0
5088150,683550,0
5088150,683750,0
5088150,683950,1
5088150,684150,0
5088150,684350,0
5088150,684550,0
5088150,684750,0
5088150,684950,0
5088150,685150,0
5088150,685350,0
5088150,685550,0
5088150,685750,0
5088150,685950,0
5088150,686150,0
5088150,686350,0
5088150,686550,0
5088150,686750,0
5088150,686950,0
5088150,687150,0
5088150,687350,0
5088150,687550,0
5088150,687750,0
5088150,687950,0
5088150,688150,0
5088150,688350,0
5088150,688550,0
5088150,688750,0
5088150,688950,0
5088150,689150,0
5088150,689350,0
5088150,689550,0
5088150,689750,0
5088150,689950,0
5088350,671350,0
5088350,671550,0
5088350,671750,0
5088350,671950,0
5088350,672150,0
5088350,672350,0
5088350,672550,0
5088350,672750,0
5088350,672950,0
5088350,673150,0
5088350,673350,0
5088350,673550,0
5088350,673750,0
5088350,673950,0
5088350,674150,0
5088350,674350,0
5088350,674550,0
5088350,674750,0
5088350,674950,0
5088350,675150,0
5088350,675350,0
5088350,675550,0
5088350,675750,0
5088350,675950,0
5088350,676150,0
5088350,676350,0
5088350,676550,0
5088350,676750,0
5088350,676950,0
5088350,677150,0
5088350,677350,0
5088350,677550,0
5088350,677750,0
5088350,677950,0
5088350,678150,0
5088350,678350,0
5088350,678550,0
5088350,678750,0
5088350,678950,0
5088350,679150,0
5088350,679350,0
5088350,679550,0
5088350,679750,0
5088350,679950,0
5088350,680150,0
5088350,680350,0
5088350,680550,0
5088350,680750,0
5088350,680950,0
5088350,681150,0
5088350,681350,0
5088350,681550,0
5088350,681750,0
5088350,681950,0
5088350,682150,0
5088350,682350,0
5088350,682550,0
5088350,682750,0
5088350,682950,0
5088350,683150,0
5088350,683350,0
5088350,683550,0
5088350,683750,1
5088350,683950,1
5088350,684150,0
5088350,684350,1
5088350,684550,0
5088350,684750,0
5088350,684950,0
5088350,685150,0
5088350,685350,0
5088350,685550,0
5088350,685750,0
5088350,685950,0
5088350,686150,0
5088350,686350,0
5088350,686550,0
5088350,686750,0
5088350,686950,0
5088350,687150,0
5088350,687350,0
5088350,687550,0
5088350,687750,0
5088350,687950,0
5088350,688150,0
5088350,688350,0
5088350,688550,0
5088350,688750,0
5088350,688950,0
5088350,689150,0
5088350,689350,0
5088350,689550,0
5088350,689750,0
5088350,689950,0
5088550,671350,0
5088550,671550,0
5088550,671750,0
5088550,671950,0
5088550,672150,0
5088550,672350,0
5088550,672550,0
5088550,672750,0
5088550,672950,0
5088550,673150,0
5088550,673350,0
5088550,673550,0
5088550,673750,0
5088550,673950,0
5088550,674150,0
5088550,674350,0
5088550,674550,0
5088550,674750,0
5088550,674950,0
5088550,675150,0
5088550,675350,0
5088550,675550,0
5088550,675750,0
5088550,675950,0
5088550,676150,0
5088550,676350,0
5088550,676550,0
5088550,676750,0
5088550,676950,0
5088550,677150,0
5088550,677350,0
5088550,677550,0
5088550,677750,0
5088550,677950,0
5088550,678150,0
5088550,678350,0
5088550,678550,0
5088550,678750,0
5088550,678950,0
5088550,679150,0
5088550,679350,0
5088550,679550,0
5088550,679750,0
5088550,679950,0
5088550,680150,0
5088550,680350,0
5088550,680550,0
5088550,680750,0
5088550,680950,0
5088550,681150,0
5088550,681350,0
5088550,681550,0
5088550,681750,0
5088550,681950,0
5088550,682150,0
5088550,682350,0
5088550,682550,0
5088550,682750,0
5088550,682950,0
5088550,683150,0
5088550,683350,0
5088550,683550,0
5088550,683750,0
5088550,683950,1
5088550,684150,2
5088550,684350,1
5088550,684550,3
5088550,684750,0
5088550,684950,0
5088550,685150,0
5088550,685350,0
5088550,685550,0
5088550,685750,0
5088550,685950,0
5088550,686150,0
5088550,686350,0
5088550,686550,0
5088550,686750,0
5088550,686950,0
5088550,687150,0
5088550,687350,0
5088550,687550,0
5088550,687750,0
5088550,687950,0
5088550,688150,0
5088550,688350,0
5088550,688550,0
5088550,688750,0
5088550,688950,0
5088550,689150,0
5088550,689350,0
5088550,689550,0
5088550,689750,0
5088550,689950,0
5088750,671350,0
5088750,671550,0
5088750,671750,0
5088750,671950,0
5088750,672150,0
5088750,672350,0
5088750,672550,0
5088750,672750,0
5088750,672950,0
5088750,673150,0
5088750,673350,0
5088750,673550,0
5088750,673750,0
5088750,673950,0
5088750,674150,0
5088750,674350,0
5088750,674550,0
5088750,674750,0
5088750,674950,0
5088750,675150,0
5088750,675350,0
5088750,675550,0
5088750,675750,0
5088750,675950,0
5088750,676150,0
5088750,676350,0
5088750,676550,0
5088750,676750,0
5088750,676950,0
5088750,677150,0
5088750,677350,0
5088750,677550,0
5088750,677750,0
5088750,677950,0
5088750,678150,0
5088750,678350,0
5088750,678550,0
5088750,678750,0
5088750,678950,0
5088750,679150,0
5088750,679350,0
5088750,679550,0
5088750,679750,0
5088750,679950,0
5088750,680150,0
5088750,680350,0
5088750,680550,0
5088750,680750,0
5088750,680950,0
5088750,681150,0
5088750,681350,0
5088750,681550,0
5088750,681750,0
5088750,681950,0
5088750,682150,0
5088750,682350,0
5088750,682550,0
5088750,682750,0
5088750,682950,0
5088750,683150,1
5088750,683350,1
5088750,683550,1
5088750,683750,0
5088750,683950,0
5088750,684150,0
5088750,684350,0
5088750,684550,0
5088750,684750,0
5088750,684950,0
5088750,685150,0
5088750,685350,0
5088750,685550,0
5088750,685750,0
5088750,685950,0
5088750,686150,0
5088750,686350,0
5088750,686550,0
5088750,686750,0
5088750,686950,0
5088750,687150,0
5088750,687350,0
5088750,687550,0
5088750,687750,0
5088750,687950,0
5088750,688150,0
5088750,688350,0
5088750,688550,0
5088750,688750,0
5088750,688950,0
5088750,689150,0
5088750,689350,0
5088750,689550,0
5088750,689750,0
5088750,689950,0
5088950,671350,0
5088950,671550,0
5088950,671750,0
5088950,671950,0
5088950,672150,0
5088950,672350,0
5088950,672550,0
5088950,672750,0
5088950,672950,0
5088950,673150,0
5088950,673350,0
5088950,673550,0
5088950,673750,0
5088950,673950,0
5088950,674150,0
5088950,674350,0
5088950,674550,0
5088950,674750,0
5088950,674950,0
5088950,675150,0
5088950,675350,0
5088950,675550,0
5088950,675750,0
5088950,675950,0
5088950,676150,0
5088950,676350,0
5088950,676550,0
5088950,676750,0
5088950,676950,0
5088950,677150,0
5088950,677350,0
5088950,677550,0
5088950,677750,0
5088950,677950,0
5088950,678150,0
5088950,678350,0
5088950,678550,0
5088950,678750,0
5088950,678950,0
5088950,679150,0
5088950,679350,0
5088950,679550,0
5088950,679750,0
5088950,679950,0
5088950,680150,0
5088950,680350,0
5088950,680550,0
5088950,680750,0
5088950,680950,0
5088950,681150,0
5088950,681350,0
5088950,681550,0
5088950,681750,0
5088950,681950,0
5088950,682150,0
5088950,682350,0
5088950,682550,0
5088950,682750,0
5088950,682950,2
5088950,683150,0
5088950,683350,0
5088950,683550,0
5088950,683750,0
5088950,683950,1
5088950,684150,1
5088950,684350,0
5088950,684550,0
5088950,684750,0
5088950,684950,0
5088950,685150,0
5088950,685350,0
5088950,685550,0
5088950,685750,0
5088950,685950,0
5088950,686150,0
5088950,686350,0
5088950,686550,0
5088950,686750,0
5088950,686950,0
5088950,687150,0
5088950,687350,0
5088950,687550,0
5088950,687750,0
5088950,687950,0
5088950,688150,0
5088950,688350,0
5088950,688550,0
5088950,688750,0
5088950,688950,0
5088950,689150,0
5088950,689350,0
5088950,689550,0
5088950,689750,0
5088950,689950,0
5089150,671350,0
5089150,671550,0
5089150,671750,0
5089150,671950,0
5089150,672150,0
5089150,672350,0
5089150,672550,0
5089150,672750,0
5089150,672950,0
5089150,673150,0
5089150,673350,0
5089150,673550,0
5089150,673750,0
5089150,673950,0
5089150,674150,0
5089150,674350,0
5089150,674550,0
5089150,674750,0
5089150,674950,0
5089150,675150,0
5089150,675350,0
5089150,675550,0
5089150,675750,0
5089150,675950,0
5089150,676150,0
5089150,676350,0
5089150,676550,0
5089150,676750,0
5089150,676950,0
5089150,677150,0
5089150,677350,0
5089150,677550,0
5089150,677750,0
5089150,677950,0
5089150,678150,0
5089150,678350,0
5089150,678550,0
5089150,678750,0
5089150,678950,0
5089150,679150,0
5089150,679350,0
5089150,679550,0
5089150,679750,0
5089150,679950,0
5089150,680150,0
5089150,680350,0
5089150,680550,0
5089150,680750,0
5089150,680950,0
5089150,681150,0
5089150,681350,0
5089150,681550,0
5089150,681750,0
5089150,681950,0
5089150,682150,0
5089150,682350,0
5089150,682550,1
5089150,682750,0
5089150,682950,0
5089150,683150,0
5089150,683350,1
5089150,683550,0
5089150,683750,0
5089150,683950,1
5089150,684150,0
5089150,684350,0
5089150,684550,0
5089150,684750,0
5089150,684950,0
5089150,685150,0
5089150,685350,0
5089150,685550,0
5089150,685750,1
5089150,685950,0
5089150,686150,0
5089150,686350,0
5089150,686550,0
5089150,686750,0
5089150,686950,0
5089150,687150,0
5089150,687350,0
5089150,687550,0
5089150,687750,0
5089150,687950,0
5089150,688150,0
5089150,688350,0
5089150,688550,0
5089150,688750,0
5089150,688950,0
5089150,689150,0
5089150,689350,0
5089150,689550,0
5089150,689750,0
5089150,689950,0
5089350,671350,0
5089350,671550,0
5089350,671750,0
5089350,671950,0
5089350,672150,0
5089350,672350,0
5089350,672550,0
5089350,672750,0
5089350,672950,0
5089350,673150,0
5089350,673350,0
5089350,673550,0
5089350,673750,0
5089350,673950,0
5089350,674150,0
5089350,674350,0
5089350,674550,0
5089350,674750,0
5089350,674950,0
5089350,675150,0
5089350,675350,0
5089350,675550,0
5089350,675750,0
5089350,675950,0
5089350,676150,0
5089350,676350,0
5089350,676550,0
5089350,676750,0
5089350,676950,0
5089350,677150,0
5089350,677350,0
5089350,677550,1
5089350,677750,0
5089350,677950,0
5089350,678150,0
5089350,678350,0
5089350,678550,0
5089350,678750,0
5089350,678950,0
5089350,679150,0
5089350,679350,0
5089350,679550,0
5089350,679750,0
5089350,679950,0
5089350,680150,0
5089350,680350,0
5089350,680550,0
5089350,680750,0
5089350,680950,0
5089350,681150,2
5089350,681350,0
5089350,681550,0
5089350,681750,0
5089350,681950,0
5089350,682150,0
5089350,682350,0
5089350,682550,2
5089350,682750,5
5089350,682950,2
5089350,683150,1
5089350,683350,0
5089350,683550,1
5089350,683750,2
5089350,683950,4
5089350,684150,0
5089350,684350,0
5089350,684550,0
5089350,684750,0
5089350,684950,0
5089350,685150,0
5089350,685350,0
5089350,685550,0
5089350,685750,0
5089350,685950,0
5089350,686150,0
5089350,686350,0
5089350,686550,0
5089350,686750,0
5089350,686950,0
5089350,687150,0
5089350,687350,0
5089350,687550,0
5089350,687750,0
5089350,687950,0
5089350,688150,0
5089350,688350,0
5089350,688550,0
5089350,688750,0
5089350,688950,0
5089350,689150,0
5089350,689350,0
5089350,689550,0
5089350,689750,0
5089350,689950,0
5089550,671350,0
5089550,671550,0
5089550,671750,0
5089550,671950,0
5089550,672150,0
5089550,672350,0
5089550,672550,0
5089550,672750,0
5089550,672950,0
5089550,673150,0
5089550,673350,0
5089550,673550,0
5089550,673750,0
5089550,673950,0
5089550,674150,0
5089550,674350,0
5089550,674550,0
5089550,674750,0
5089550,674950,0
5089550,675150,0
5089550,675350,0
5089550,675550,0
5089550,675750,0
5089550,675950,0
5089550,676150,0
5089550,676350,0
5089550,676550,0
5089550,676750,0
5089550,676950,0
5089550,677150,0
5089550,677350,0
5089550,677550,2
5089550,677750,0
5089550,677950,0
5089550,678150,0
5089550,678350,0
5089550,678550,0
5089550,678750,0
5089550,678950,0
5089550,679150,0
5089550,679350,0
5089550,679550,0
5089550,679750,0
5089550,679950,0
5089550,680150,0
5089550,680350,0
5089550,680550,0
5089550,680750,0
5089550,680950,0
5089550,681150,0
5089550,681350,0
5089550,681550,0
5089550,681750,0
5089550,681950,0
5089550,682150,0
5089550,682350,0
5089550,682550,0
5089550,682750,0
5089550,682950,4
5089550,683150,1
5089550,683350,1
5089550,683550,8
5089550,683750,4
5089550,683950,7
5089550,684150,0
5089550,684350,0
5089550,684550,0
5089550,684750,0
5089550,684950,0
5089550,685150,0
5089550,685350,0
5089550,685550,0
5089550,685750,0
5089550,685950,0
5089550,686150,0
5089550,686350,0
5089550,686550,0
5089550,686750,0
5089550,686950,0
5089550,687150,0
5089550,687350,0
5089550,687550,0
5089550,687750,0
5089550,687950,0
5089550,688150,0
5089550,688350,0
5089550,688550,0
5089550,688750,0
5089550,688950,0
5089550,689150,0
5089550,689350,0
5089550,689550,0
5089550,689750,0
5089550,689950,0
5089750,671350,0
5089750,671550,0
5089750,671750,0
5089750,671950,0
5089750,672150,0
5089750,672350,0
5089750,672550,0
5089750,672750,0
5089750,672950,0
5089750,673150,0
5089750,673350,0
5089750,673550,0
5089750,673750,0
5089750,673950,0
5089750,674150,0
5089750,674350,0
5089750,674550,0
5089750,674750,0
5089750,674950,0
5089750,675150,0
5089750,675350,0
5089750,675550,0
5089750,675750,0
5089750,675950,0
5089750,676150,0
5089750,676350,0
5089750,676550,0
5089750,676750,0
5089750,676950,0
5089750,677150,0
5089750,677350,0
5089750,677550,0
5089750,677750,0
5089750,677950,1
5089750,678150,0
5089750,678350,0
5089750,678550,0
5089750,678750,0
5089750,678950,0
5089750,679150,0
5089750,679350,0
5089750,679550,0
5089750,679750,0
5089750,679950,0
5089750,680150,0
5089750,680350,0
5089750,680550,0
5089750,680750,0
5089750,680950,0
5089750,681150,0
5089750,681350,0
5089750,681550,1
5089750,681750,0
5089750,681950,0
5089750,682150,0
5089750,682350,0
5089750,682550,1
5089750,682750,0
5089750,682950,0
5089750,683150,0
5089750,683350,0
5089750,683550,1
5089750,683750,7
5089750,683950,3
5089750,684150,0
5089750,684350,0
5089750,684550,0
5089750,684750,0
5089750,684950,0
5089750,685150,0
5089750,685350,0
5089750,685550,0
5089750,685750,0
5089750,685950,0
5089750,686150,0
5089750,686350,0
5089750,686550,0
5089750,686750,0
5089750,686950,0
5089750,687150,0
5089750,687350,0
5089750,687550,0
5089750,687750,0
5089750,687950,0
5089750,688150,0
5089750,688350,0
5089750,688550,0
5089750,688750,0
5089750,688950,0
5089750,689150,0
5089750,689350,0
5089750,689550,0
5089750,689750,0
5089750,689950,0
5089950,671350,0
5089950,671550,0
5089950,671750,0
5089950,671950,0
5089950,672150,0
5089950,672350,0
5089950,672550,0
5089950,672750,0
5089950,672950,0
5089950,673150,0
5089950,673350,0
5089950,673550,0
5089950,673750,0
5089950,673950,0
5089950,674150,0
5089950,674350,0
5089950,674550,0
5089950,674750,0
5089950,674950,0
5089950,675150,0
5089950,675350,0
5089950,675550,0
5089950,675750,0
5089950,675950,0
5089950,676150,0
5089950,676350,0
5089950,676550,0
5089950,676750,0
5089950,676950,0
5089950,677150,0
5089950,677350,0
5089950,677550,0
5089950,677750,0
5089950,677950,0
5089950,678150,0
5089950,678350,0
5089950,678550,0
5089950,678750,0
5089950,678950,0
5089950,679150,0
5089950,679350,0
5089950,679550,0
5089950,679750,0
5089950,679950,0
5089950,680150,0
5089950,680350,0
5089950,680550,0
5089950,680750,0
5089950,680950,0
5089950,681150,0
5089950,681350,0
5089950,681550,1
5089950,681750,0
5089950,681950,0
5089950,682150,0
5089950,682350,0
5089950,682550,0
5089950,682750,1
5089950,682950,0
5089950,683150,0
5089950,683350,0
5089950,683550,0
5089950,683750,6
5089950,683950,0
5089950,684150,0
5089950,684350,0
5089950,684550,0
5089950,684750,0
5089950,684950,0
5089950,685150,1
5089950,685350,0
5089950,685550,0
5089950,685750,0
5089950,685950,0
5089950,686150,0
5089950,686350,0
5089950,686550,0
5089950,686750,0
5089950,686950,0
5089950,687150,0
5089950,687350,0
5089950,687550,0
5089950,687750,0
5089950,687950,0
5089950,688150,0
5089950,688350,0
5089950,688550,0
5089950,688750,0
5089950,688950,0
5089950,689150,0
5089950,689350,0
5089950,689550,0
5089950,689750,0
5089950,689950,0
5090150,671350,0
5090150,671550,0
5090150,671750,0
5090150,671950,0
5090150,672150,0
5090150,672350,0
5090150,672550,0
5090150,672750,0
5090150,672950,0
5090150,673150,0
5090150,673350,0
5090150,673550,0
5090150,673750,0
5090150,673950,0
5090150,674150,0
5090150,674350,0
5090150,674550,0
5090150,674750,0
5090150,674950,0
5090150,675150,0
5090150,675350,0
5090150,675550,0
5090150,675750,0
5090150,675950,0
5090150,676150,0
5090150,676350,0
5090150,676550,0
5090150,676750,0
5090150,676950,0
5090150,677150,0
5090150,677350,0
5090150,677550,0
5090150,677750,0
5090150,677950,0
5090150,678150,0
5090150,678350,0
5090150,678550,0
5090150,678750,0
5090150,678950,0
5090150,679150,0
5090150,679350,0
5090150,679550,0
5090150,679750,0
5090150,679950,0
5090150,680150,0
5090150,680350,0
5090150,680550,0
5090150,680750,0
5090150,680950,0
5090150,681150,0
5090150,681350,3
5090150,681550,0
5090150,681750,0
5090150,681950,0
5090150,682150,0
5090150,682350,0
5090150,682550,0
5090150,682750,0
5090150,682950,0
5090150,683150,2
5090150,683350,0
5090150,683550,0
5090150,683750,0
5090150,683950,0
5090150,684150,0
5090150,684350,0
5090150,684550,0
5090150,684750,0
5090150,684950,0
5090150,685150,0
5090150,685350,0
5090150,685550,0
5090150,685750,0
5090150,685950,0
5090150,686150,0
5090150,686350,0
5090150,686550,0
5090150,686750,0
5090150,686950,0
5090150,687150,0
5090150,687350,0
5090150,687550,0
5090150,687750,0
5090150,687950,0
5090150,688150,0
5090150,688350,0
5090150,688550,0
5090150,688750,0
5090150,688950,0
5090150,689150,0
5090150,689350,0
5090150,689550,0
5090150,689750,0
5090150,689950,0
5090350,671350,0
5090350,671550,0
5090350,671750,0
5090350,671950,0
5090350,672150,0
5090350,672350,0
5090350,672550,0
5090350,672750,0
5090350,672950,0
5090350,673150,0
5090350,673350,0
5090350,673550,0
5090350,673750,0
5090350,673950,0
5090350,674150,0
5090350,674350,0
5090350,674550,0
5090350,674750,0
5090350,674950,0
5090350,675150,0
5090350,675350,0
5090350,675550,0
5090350,675750,0
5090350,675950,0
5090350,676150,0
5090350,676350,0
5090350,676550,0
5090350,676750,0
5090350,676950,0
5090350,677150,0
5090350,677350,0
5090350,677550,0
5090350,677750,0
5090350,677950,0
5090350,678150,1
5090350,678350,0
5090350,678550,0
5090350,678750,0
5090350,678950,1
5090350,679150,0
5090350,679350,0
5090350,679550,0
5090350,679750,0
5090350,679950,0
5090350,680150,0
5090350,680350,0
5090350,680550,0
5090350,680750,0
5090350,680950,0
5090350,681150,0
5090350,681350,3
5090350,681550,2
5090350,681750,0
5090350,681950,0
5090350,682150,0
5090350,682350,68
5090350,682550,0
5090350,682750,0
5090350,682950,0
5090350,683150,1
5090350,683350,2
5090350,683550,0
5090350,683750,0
5090350,683950,0
5090350,684150,0
5090350,684350,0
5090350,684550,0
5090350,684750,0
5090350,684950,0
5090350,685150,0
5090350,685350,0
5090350,685550,0
5090350,685750,0
5090350,685950,0
5090350,686150,0
5090350,686350,0
5090350,686550,0
5090350,686750,0
5090350,686950,0
5090350,687150,0
5090350,687350,0
5090350,687550,0
5090350,687750,0
5090350,687950,0
5090350,688150,0
5090350,688350,0
5090350,688550,0
5090350,688750,0
5090350,688950,0
5090350,689150,0
5090350,689350,0
5090350,689550,0
5090350,689750,0
5090350,689950,0
5090550,671350,0
5090550,671550,0
5090550,671750,0
5090550,671950,0
5090550,672150,0
5090550,672350,0
5090550,672550,0
5090550,672750,0
5090550,672950,0
5090550,673150,0
5090550,673350,0
5090550,673550,0
5090550,673750,0
5090550,673950,0
5090550,674150,0
5090550,674350,0
5090550,674550,0
5090550,674750,0
5090550,674950,0
5090550,675150,0
5090550,675350,0
5090550,675550,0
5090550,675750,0
5090550,675950,0
5090550,676150,0
5090550,676350,0
5090550,676550,0
5090550,676750,0
5090550,676950,0
5090550,677150,0
5090550,677350,0
5090550,677550,0
5090550,677750,0
5090550,677950,0
5090550,678150,0
5090550,678350,0
5090550,678550,0
5090550,678750,0
5090550,678950,1
5090550,679150,0
5090550,679350,0
5090550,679550,0
5090550,679750,0
5090550,679950,0
5090550,680150,0
5090550,680350,0
5090550,680550,1
5090550,680750,0
5090550,680950,3
5090550,681150,0
5090550,681350,0
5090550,681550,1
5090550,681750,1
5090550,681950,13
5090550,682150,10
5090550,682350,3
5090550,682550,0
5090550,682750,1
5090550,682950,3
5090550,683150,0
5090550,683350,1
5090550,683550,1
5090550,683750,0
5090550,683950,0
5090550,684150,0
5090550,684350,0
5090550,684550,0
5090550,684750,0
5090550,684950,0
5090550,685150,0
5090550,685350,0
5090550,685550,0
5090550,685750,0
5090550,685950,0
5090550,686150,0
5090550,686350,0
5090550,686550,0
5090550,686750,0
5090550,686950,0
5090550,687150,0
5090550,687350,0
5090550,687550,0
5090550,687750,0
5090550,687950,0
5090550,688150,0
5090550,688350,0
5090550,688550,0
5090550,688750,0
5090550,688950,0
5090550,689150,0
5090550,689350,0
5090550,689550,0
5090550,689750,0
5090550,689950,0
5090750,671350,0
5090750,671550,0
5090750,671750,0
5090750,671950,0
5090750,672150,0
5090750,672350,0
5090750,672550,0
5090750,672750,0
5090750,672950,0
5090750,673150,0
5090750,673350,0
5090750,673550,0
5090750,673750,0
5090750,673950,0
5090750,674150,0
5090750,674350,0
5090750,674550,0
5090750,674750,0
5090750,674950,0
5090750,675150,0
5090750,675350,0
5090750,675550,0
5090750,675750,0
5090750,675950,0
5090750,676150,0
5090750,676350,0
5090750,676550,0
5090750,676750,0
5090750,676950,0
5090750,677150,0
5090750,677350,0
5090750,677550,0
5090750,677750,0
5090750,677950,0
5090750,678150,0
5090750,678350,0
5090750,678550,0
5090750,678750,0
5090750,678950,0
5090750,679150,0
5090750,679350,0
5090750,679550,0
5090750,679750,0
5090750,679950,4
5090750,680150,1
5090750,680350,1
5090750,680550,2
5090750,680750,6
5090750,680950,0
5090750,681150,1
5090750,681350,0
5090750,681550,1
5090750,681750,4
5090750,681950,1
5090750,682150,3
5090750,682350,13
5090750,682550,1
5090750,682750,1
5090750,682950,0
5090750,683150,0
5090750,683350,6
5090750,683550,0
5090750,683750,0
5090750,683950,0
5090750,684150,0
5090750,684350,0
5090750,684550,0
5090750,684750,0
5090750,684950,0
5090750,685150,0
5090750,685350,0
5090750,685550,0
5090750,685750,0
5090750,685950,0
5090750,686150,0
5090750,686350,0
5090750,686550,0
5090750,686750,0
5090750,686950,0
5090750,687150,0
5090750,687350,0
5090750,687550,0
5090750,687750,0
5090750,687950,0
5090750,688150,0
5090750,688350,0
5090750,688550,0
5090750,688750,0
5090750,688950,0
5090750,689150,0
5090750,689350,0
5090750,689550,0
5090750,689750,0
5090750,689950,0
5090950,671350,0
5090950,671550,0
5090950,671750,0
5090950,671950,0
5090950,672150,0
5090950,672350,0
5090950,672550,0
5090950,672750,0
5090950,672950,0
5090950,673150,0
5090950,673350,0
5090950,673550,0
5090950,673750,0
5090950,673950,0
5090950,674150,0
5090950,674350,0
5090950,674550,0
5090950,674750,0
5090950,674950,0
5090950,675150,0
5090950,675350,0
5090950,675550,0
5090950,675750,0
5090950,675950,0
5090950,676150,0
5090950,676350,0
5090950,676550,0
5090950,676750,0
5090950,676950,0
5090950,677150,0
5090950,677350,0
5090950,677550,0
5090950,677750,0
5090950,677950,0
5090950,678150,0
5090950,678350,0
5090950,678550,0
5090950,678750,0
5090950,678950,0
5090950,679150,0
5090950,679350,0
5090950,679550,0
5090950,679750,0
5090950,679950,0
5090950,680150,0
5090950,680350,0
5090950,680550,0
5090950,680750,0
5090950,680950,1
5090950,681150,1
5090950,681350,1
5090950,681550,3
5090950,681750,1
5090950,681950,9
